77609,2021/1/11 4:55,97.2,0
77611,2021/1/11 5:00,83.4,0
77613,2021/1/11 5:05,96,0
77615,2021/1/11 5:10,82.8,0
77617,2021/1/11 5:15,91.4,0
77619,2021/1/11 5:20,102.6,0
77621,2021/1/11 5:25,88.2,0
77623,2021/1/11 5:30,88.8,0
77625,2021/1/11 5:35,86.4,0
77627,2021/1/11 5:40,86,0
77629,2021/1/11 5:45,97,0
77631,2021/1/11 5:50,91.6,0
77633,2021/1/11 5:55,86.4,0
77635,2021/1/11 6:00,90.8,0
77637,2021/1/11 6:05,92,0
77639,2021/1/11 6:10,120.8,0
77641,2021/1/11 6:15,106,0
77643,2021/1/11 6:20,114.6,0
77645,2021/1/11 6:25,114.6,0
77647,2021/1/11 6:30,126.4,0
77649,2021/1/11 6:35,135.2,0
77651,2021/1/11 6:40,136.2,0
77653,2021/1/11 6:45,135.8,0
77655,2021/1/11 6:50,138.8,0
77657,2021/1/11 6:55,143.4,0
77659,2021/1/11 7:00,165,0
77661,2021/1/11 7:05,149,0
77663,2021/1/11 7:10,152.2,0
77665,2021/1/11 7:15,143.2,0
77667,2021/1/11 7:20,146.4,0
77669,2021/1/11 7:25,174.6,0
77671,2021/1/11 7:30,227,0
77673,2021/1/11 7:35,244.6,0
77675,2021/1/11 7:40,249,0
77677,2021/1/11 7:45,272.8,0
77679,2021/1/11 7:50,292.8,0
77681,2021/1/11 7:55,286.2,0
77683,2021/1/11 8:00,322.8,0
77685,2021/1/11 8:05,312.8,0
77687,2021/1/11 8:10,298.8,0
77689,2021/1/11 8:15,345,0
77691,2021/1/11 8:20,344,0
77693,2021/1/11 8:25,325.4,0
77695,2021/1/11 8:30,341.6,0
77697,2021/1/11 8:35,349,0
77699,2021/1/11 8:40,337.2,0
77701,2021/1/11 8:45,374.6,0
77703,2021/1/11 8:50,375,0
77705,2021/1/11 8:55,351,0
77707,2021/1/11 9:00,358.4,0
77709,2021/1/11 9:05,347.8,0
77711,2021/1/11 9:10,327.8,0
77713,2021/1/11 9:15,350.2,0
77715,2021/1/11 9:20,346.4,0
77717,2021/1/11 9:25,350,0
77719,2021/1/11 9:30,353.4,0
77721,2021/1/11 9:35,338.6,0
77723,2021/1/11 9:40,345.2,0
77725,2021/1/11 9:45,312.2,0
77727,2021/1/11 9:50,355.8,0
77729,2021/1/11 9:55,316.2,0
77731,2021/1/11 10:00,311.8,0
77733,2021/1/11 10:05,329,0
77735,2021/1/11 10:10,317,0
77737,2021/1/11 10:15,309.2,0
77739,2021/1/11 10:20,310.6,0
77741,2021/1/11 10:25,308.4,0
77743,2021/1/11 10:30,312.8,0
77745,2021/1/11 10:35,300,0
77747,2021/1/11 10:40,324,0
77749,2021/1/11 10:45,292.6,0
77751,2021/1/11 10:50,281.2,0
77753,2021/1/11 10:55,283.8,0
77755,2021/1/11 11:00,277.8,0
77757,2021/1/11 11:05,258.6,0
77759,2021/1/11 11:10,271.4,0
77761,2021/1/11 11:15,253,0
77763,2021/1/11 11:20,274.4,0
77765,2021/1/11 11:25,253.8,0
77767,2021/1/11 11:30,273.6,0
77769,2021/1/11 11:35,259.8,0
77771,2021/1/11 11:40,254.2,0
77773,2021/1/11 11:45,246.6,0
77775,2021/1/11 11:50,229,0
77777,2021/1/11 11:55,218.4,0
77779,2021/1/11 12:00,183.2,0
77781,2021/1/11 12:05,188.2,0
77783,2021/1/11 12:10,190.6,0
77785,2021/1/11 12:15,177.2,0
77787,2021/1/11 12:20,192.4,0
77789,2021/1/11 12:25,188.8,0
77791,2021/1/11 12:30,192.6,0
77793,2021/1/11 12:35,230.6,0
77795,2021/1/11 12:40,223.4,0
77797,2021/1/11 12:45,195.4,0
77799,2021/1/11 12:50,229.8,0
77801,2021/1/11 12:55,230.6,0
77803,2021/1/11 13:00,216.6,0
77805,2021/1/11 13:05,239.2,0
77807,2021/1/11 13:10,233.8,0
77809,2021/1/11 13:15,193,0
77811,2021/1/11 13:20,205.6,0
77813,2021/1/11 13:25,223,0
77815,2021/1/11 13:30,186.4,0
77817,2021/1/11 13:35,206,0
77819,2021/1/11 13:40,218,0
77821,2021/1/11 13:45,220.4,0
77823,2021/1/11 13:50,219.4,0
77825,2021/1/11 13:55,252.4,0
77827,2021/1/11 14:00,227,0
77829,2021/1/11 14:05,227.2,0
77831,2021/1/11 14:10,231,0
77833,2021/1/11 14:15,234,0
77835,2021/1/11 14:20,224.6,0
77837,2021/1/11 14:25,229.4,0
77839,2021/1/11 14:30,228.6,0
77841,2021/1/11 14:35,221.2,0
77843,2021/1/11 14:40,212.4,0
77845,2021/1/11 14:45,226,0
77847,2021/1/11 14:50,216.2,0
77849,2021/1/11 14:55,200.2,0
77851,2021/1/11 15:00,218.4,0
77853,2021/1/11 15:05,221,0
77855,2021/1/11 15:10,218.6,0
77857,2021/1/11 15:15,201.6,0
77859,2021/1/11 15:20,203.8,0
77861,2021/1/11 15:25,198,0
77863,2021/1/11 15:30,202.2,0
77865,2021/1/11 15:35,210.6,0
77867,2021/1/11 15:40,287.2,0
77869,2021/1/11 15:45,279,0
77871,2021/1/11 15:50,315.2,0
77873,2021/1/11 15:55,368.8,0
77875,2021/1/11 16:00,304.8,0
77877,2021/1/11 16:05,372.2,0
77879,2021/1/11 16:10,338.6,0
77881,2021/1/11 16:15,336.4,0
77883,2021/1/11 16:20,318,0
77885,2021/1/11 16:25,317.8,0
77887,2021/1/11 16:30,315.8,0
77889,2021/1/11 16:35,305.4,0
77891,2021/1/11 16:40,284.6,0
77893,2021/1/11 16:45,292,0
77895,2021/1/11 16:50,302,0
77897,2021/1/11 16:55,298.8,0
77899,2021/1/11 17:00,309.4,0
77901,2021/1/11 17:05,283.2,0
77903,2021/1/11 17:10,302,0
77905,2021/1/11 17:15,304.2,0
77907,2021/1/11 17:20,292,0
77909,2021/1/11 17:25,277.2,0
77911,2021/1/11 17:30,244.8,0
77913,2021/1/11 17:35,229,0
77915,2021/1/11 17:40,206.2,0
77917,2021/1/11 17:45,202.8,0
77919,2021/1/11 17:50,215,0
77921,2021/1/11 17:55,235.8,0
77923,2021/1/11 18:00,228.6,0
77925,2021/1/11 18:05,196.2,0
77927,2021/1/11 18:10,177.8,0
77929,2021/1/11 18:15,156.8,0
77931,2021/1/11 18:20,170,0
77933,2021/1/11 18:25,163.8,0
77935,2021/1/11 18:30,151.6,0
77937,2021/1/11 18:35,163.6,0
77939,2021/1/11 18:40,168.6,0
77941,2021/1/11 18:45,173.8,0
77943,2021/1/11 18:50,172.4,0
77945,2021/1/11 18:55,167,0
77947,2021/1/11 19:00,172,0
77949,2021/1/11 19:05,178.8,0
77951,2021/1/11 19:10,178.2,0
77953,2021/1/11 19:15,174.6,0
77955,2021/1/11 19:20,164.6,0
77957,2021/1/11 19:25,166.4,0
77959,2021/1/11 19:30,168.4,0
77961,2021/1/11 19:35,179,0
77963,2021/1/11 19:40,178.4,0
77965,2021/1/11 19:45,192.6,0
77967,2021/1/11 19:50,183.8,0
77969,2021/1/11 19:55,181.8,0
77971,2021/1/11 20:00,175,0
77973,2021/1/11 20:05,167.2,0
77975,2021/1/11 20:10,165.6,0
77977,2021/1/11 20:15,184.8,0
77979,2021/1/11 20:20,190.8,0
77981,2021/1/11 20:25,187.4,0
77983,2021/1/11 20:30,190.2,0
77985,2021/1/11 20:35,187.6,0
77987,2021/1/11 20:40,183.6,0
77989,2021/1/11 20:45,168.2,0
77991,2021/1/11 20:50,154.2,0
77993,2021/1/11 20:55,167.2,0
77995,2021/1/11 21:00,169,0
77997,2021/1/11 21:05,167.4,0
77999,2021/1/11 21:10,168.8,0
78001,2021/1/11 21:15,161.4,0
78003,2021/1/11 21:20,135.6,0
78005,2021/1/11 21:25,137.6,0
78007,2021/1/11 21:30,133.8,0
78009,2021/1/11 21:35,140.4,0
78011,2021/1/11 21:40,138.8,0
78013,2021/1/11 21:45,133.8,0
78015,2021/1/11 21:50,124.2,0
78017,2021/1/11 21:55,118.2,0
78019,2021/1/11 22:00,130,0
78021,2021/1/11 22:05,122.2,0
78023,2021/1/11 22:10,126,0
78025,2021/1/11 22:15,133.2,0
78027,2021/1/11 22:20,127.6,0
78029,2021/1/11 22:25,117.2,0
78031,2021/1/11 22:30,126.2,0
78033,2021/1/11 22:35,123.6,0
78035,2021/1/11 22:40,121.8,0
